EXPLAIN
TAG	PWR800_CV
TITLE	LABEL	Test_Gamry_CV	Test &Identifier
DATE	LABEL	10/21/2025	Date
TIME	LABEL	12:54:10	Time
NOTES	NOTES	1	&Notes...
	
PSTAT	PSTAT	REF600	Potentiostat
WORKING	SELECTOR	0	&Working Connection
VINIT	POTEN	0.00000E+000	T	Initial &E (V)
VLIMIT1	POTEN	3.00000E+000	F	Scan Limit &1 (V)
VLIMIT2	POTEN	0.00000E+000	F	Scan Limit &2 (V)
VFINAL	POTEN	0.00000E+000	T	Final &E (V)
SCANRATE	QUANT	4.99999E+000	&Scan Rate (mV/s)
STEPSIZE	QUANT	1.00000E+000	St&ep Size (mV)
CYCLES	IQUANT	1	C&ycles (#)
IMODE	SELECTOR	1	I/E Range &Mode
IRANGE	QUANT	3.00000E+002	&Max Current (mA)
IRCOMP	TOGGLE	F	IR Measure
SEQUENCER	TOGGLE	TRUE	Run as Sequence
DELAY	TWOPARAM	T	1.00000E+001	0.00000E+000	Init. De&lay	Time(s)	Stab.(mV/s)
OCVCURVE	TABLE	39
	Pt	T	Vf	Vm	Ach	Over
	#	s	V vs. Ref.	V	V	bits
	0	0.258333	1.92480E-002	1.92480E-002	-2.00276E-004	...........
	1	0.516667	1.92484E-002	1.92697E-002	-2.05676E-004	...........
	2	0.775	1.92510E-002	1.92919E-002	-2.01643E-004	...........
	3	1.03333	1.92584E-002	1.93127E-002	-2.06776E-004	...........
	4	1.29167	1.92717E-002	1.93322E-002	-2.07743E-004	...........
	5	1.55	1.92897E-002	1.93545E-002	-1.97076E-004	...........
	6	1.80833	1.93100E-002	1.93771E-002	-2.03843E-004	...........
	7	2.06667	1.93313E-002	1.93984E-002	-2.12743E-004	...........
	8	2.325	1.93530E-002	1.94217E-002	-2.04010E-004	...........
	9	2.58333	1.93751E-002	1.94460E-002	-2.09910E-004	...........
	10	2.84167	1.93975E-002	1.94651E-002	-2.03643E-004	...........
	11	3.1	1.94199E-002	1.94824E-002	-2.05376E-004	...........
	12	3.35833	1.94416E-002	1.95010E-002	-2.04376E-004	...........
	13	3.61667	1.94621E-002	1.95251E-002	-2.07510E-004	...........
	14	3.875	1.94819E-002	1.95442E-002	-2.05443E-004	...........
	15	4.13333	1.95019E-002	1.95668E-002	-2.04010E-004	...........
	16	4.39167	1.95224E-002	1.95865E-002	-2.05976E-004	...........
	17	4.65	1.95433E-002	1.96114E-002	-2.02343E-004	...........
	18	4.90833	1.95647E-002	1.96323E-002	-2.04710E-004	...........
	19	5.16667	1.95864E-002	1.96510E-002	-2.14376E-004	...........
	20	5.425	1.96080E-002	1.96680E-002	-2.32776E-004	...........
	21	5.68333	1.96289E-002	1.96916E-002	-2.02743E-004	...........
	22	5.94167	1.96491E-002	1.97124E-002	-2.03010E-004	...........
	23	6.2	1.96691E-002	1.97289E-002	-2.08576E-004	...........
	24	6.45833	1.96891E-002	1.97481E-002	-2.11310E-004	...........
	25	6.71667	1.97088E-002	1.97662E-002	-2.06576E-004	...........
	26	6.975	1.97280E-002	1.97899E-002	-2.01176E-004	...........
	27	7.23333	1.97471E-002	1.98086E-002	-2.03810E-004	...........
	28	7.49167	1.97670E-002	1.98399E-002	-2.03210E-004	...........
	29	7.75	1.97881E-002	1.98560E-002	-2.05476E-004	...........
	30	8.00833	1.98104E-002	1.98754E-002	-2.08810E-004	...........
	31	8.26667	1.98327E-002	1.98979E-002	-2.06243E-004	...........
	32	8.525	1.98542E-002	1.99127E-002	-2.09243E-004	...........
	33	8.78333	1.98747E-002	1.99385E-002	-2.16843E-004	...........
	34	9.04167	1.98946E-002	1.99583E-002	-2.12009E-004	...........
	35	9.3	1.99149E-002	1.99845E-002	-2.01943E-004	...........
	36	9.5583	1.99360E-002	1.99944E-002	-2.05943E-004	...........
	37	9.8167	1.99572E-002	2.00232E-002	-2.09443E-004	...........
	38	10.075	1.99778E-002	2.00334E-002	-2.03476E-004	...........
EOC	QUANT	0.0199778	Open Circuit (V)
PSTATMODEL	IQUANT	4	Pstat Model
PSTATSECTION	LABEL	REF600-07084	Pstat Section
PSTATSERIALNO	LABEL	07084	Pstat Serial Number
CTRLMODE	IQUANT	1	Control Mode
IESTAB	IQUANT	2	I/E Stability
CASPEED	IQUANT	2	Control Amp Speed
CONVENTION	IQUANT	1	Current Convention
ICHRANGE	IQUANT	2	Ich Range
ICHRANGEMODE	TOGGLE	F	Ich Auto Range
ICHOFFSETENABLE	TOGGLE	F	Ich Offset Enable
ICHOFFSET	QUANT	0	Ich Offset (V)
ICHFILTER	IQUANT	3	Ich Filter
VCHRANGE	IQUANT	2	Vch Range
VCHRANGEMODE	TOGGLE	F	Vch Auto Range
VCHOFFSETENABLE	TOGGLE	F	Vch Offset Enable
VCHOFFSET	QUANT	0	Vch Offset (V)
VCHFILTER	IQUANT	3	Vch Filter
ACHRANGE	IQUANT	2	Ach Range
ACHOFFSETENABLE	TOGGLE	F	Ach Offset Enable
ACHOFFSET	QUANT	0	Ach Offset (V)
ACHFILTER	IQUANT	1	Ach Filter
IERANGELOWERLIMIT	IQUANT	1	I/E Range Lower Limit
IERANGEMODE	TOGGLE	F	I/E AutoRange
IERANGE	IQUANT	11	I/E Range
POSFEEDENABLE	TOGGLE	F	Positive Feedback IR Comp
POSFEEDRESISTANCE	QUANT	0	Positive Feedback Resistance (ohm)
ACHSELECT	IQUANT	0	Ach Select
CABLEID	IQUANT	12	Cable ID
DCCALDATE	LABEL	12/4/2020	DC Calibration Date
ACCALDATE	LABEL	12/4/2020	AC Calibration Date
THERMOSELECT	IQUANT	1	Thermo Select
FRAMEWORKVERSION	QUANT	6.32	Framework Version
INSTRUMENTVERSION	LABEL	3.50	Instrument Version
CURVE1	TABLE
	Pt	T	Vf	Im	Vu	Sig	Ach	IERange	Over
	154	31	1.75180E-001	1.02470E-001	0.00000E+000	1.74000E-001	-3.10929E-004	11	...........
	155	31.2	1.76170E-001	1.02506E-001	0.00000E+000	1.75000E-001	-3.03928E-004	11	...........
	156	31.4	1.77168E-001	1.02483E-001	0.00000E+000	1.76000E-001	-2.95511E-004	11	...........
	157	31.6	1.78141E-001	1.02569E-001	0.00000E+000	1.77000E-001	-3.03828E-004	11	...........
	158	31.8	1.79180E-001	1.02626E-001	0.00000E+000	1.78000E-001	-3.10745E-004	11	...........
	159	32	1.80191E-001	1.02612E-001	0.00000E+000	1.79000E-001	-3.01895E-004	11	...........
	160	32.2	1.81192E-001	1.02452E-001	0.00000E+000	1.80000E-001	-2.91911E-004	11	...........
	161	32.4	1.82192E-001	1.02612E-001	0.00000E+000	1.81000E-001	-3.06962E-004	11	...........
	162	32.6	1.83179E-001	1.02524E-001	0.00000E+000	1.82000E-001	-3.12437E-004	11	...........
	163	32.8	1.84183E-001	1.02659E-001	0.00000E+000	1.83000E-001	-3.04153E-004	11	...........
	164	33	1.85177E-001	1.02638E-001	0.00000E+000	1.84000E-001	-2.93669E-004	11	...........
	165	33.2	1.86161E-001	1.02604E-001	0.00000E+000	1.85000E-001	-3.07245E-004	11	...........
	166	33.4	1.87166E-001	1.02581E-001	0.00000E+000	1.86000E-001	-3.08595E-004	11	...........
	167	33.6	1.88163E-001	1.02735E-001	0.00000E+000	1.87000E-001	-3.05503E-004	11	...........
	168	33.8	1.89169E-001	1.02669E-001	0.00000E+000	1.88000E-001	-2.93828E-004	11	...........
	169	34	1.90168E-001	1.02742E-001	0.00000E+000	1.89000E-001	-3.09412E-004	11	...........
	170	34.2	1.91164E-001	1.02740E-001	0.00000E+000	1.90000E-001	-3.20596E-004	11	...........
	171	34.4	1.92160E-001	1.02808E-001	0.00000E+000	1.91000E-001	-3.09729E-004	11	...........
	172	34.6	1.93151E-001	1.02674E-001	0.00000E+000	1.92000E-001	-3.22455E-004	11	...........
	173	34.8	1.94113E-001	1.02705E-001	0.00000E+000	1.93000E-001	-3.17663E-004	11	...........
	174	35	1.95150E-001	1.02740E-001	0.00000E+000	1.94000E-001	-3.13529E-004	11	...........
	175	35.2	1.96138E-001	1.02852E-001	0.00000E+000	1.95000E-001	-3.13579E-004	11	...........
	176	35.4	1.97152E-001	1.02824E-001	0.00000E+000	1.96000E-001	-2.95036E-004	11	...........
	177	35.6	1.98142E-001	1.02939E-001	0.00000E+000	1.97000E-001	-3.03395E-004	11	...........
	178	35.8	1.99137E-001	1.02864E-001	0.00000E+000	1.98000E-001	-3.11562E-004	11	...........
	179	36	2.00130E-001	1.02878E-001	0.00000E+000	1.99000E-001	-3.08145E-004	11	...........
	180	36.2	2.01132E-001	1.02925E-001	0.00000E+000	2.00000E-001	-2.96253E-004	11	...........
	181	36.4	2.02101E-001	1.02967E-001	0.00000E+000	2.01000E-001	-2.97486E-004	11	...........
	182	36.6	2.03131E-001	1.03010E-001	0.00000E+000	2.02000E-001	-3.10212E-004	11	...........
	183	36.8	2.04113E-001	1.03037E-001	0.00000E+000	2.03000E-001	-3.06429E-004	11	...........
	184	37	2.05136E-001	1.02933E-001	0.00000E+000	2.04000E-001	-2.93519E-004	11	...........
	185	37.2	2.06147E-001	1.02973E-001	0.00000E+000	2.05000E-001	-3.00961E-004	11	...........
	186	37.4	2.07138E-001	1.02929E-001	0.00000E+000	2.06000E-001	-3.09795E-004	11	...........
	187	37.6	2.08138E-001	1.02998E-001	0.00000E+000	2.07000E-001	-3.02903E-004	11	...........
	188	37.8	2.09130E-001	1.02971E-001	0.00000E+000	2.08000E-001	-2.92711E-004	11	...........
	189	38	2.10112E-001	1.02978E-001	0.00000E+000	2.09000E-001	-3.00028E-004	11	...........
	190	38.2	2.11127E-001	1.03029E-001	0.00000E+000	2.10000E-001	-3.05328E-004	11	...........
	191	38.4	2.12126E-001	1.03052E-001	0.00000E+000	2.11000E-001	-3.03370E-004	11	...........
	192	38.6	2.13117E-001	1.02956E-001	0.00000E+000	2.12000E-001	-2.92694E-004	11	...........
	193	38.8	2.14118E-001	1.03057E-001	0.00000E+000	2.13000E-001	-2.99036E-004	11	...........
	194	39	2.15113E-001	1.03048E-001	0.00000E+000	2.14000E-001	-3.15854E-004	11	...........
	195	39.2	2.16116E-001	1.03108E-001	0.00000E+000	2.15000E-001	-3.10345E-004	11	...........
	196	39.4	2.17109E-001	1.03035E-001	0.00000E+000	2.16000E-001	-3.20280E-004	11	...........
	197	39.6	2.18079E-001	1.03137E-001	0.00000E+000	2.17000E-001	-3.01928E-004	11	...........
	198	39.8	2.19127E-001	1.03147E-001	0.00000E+000	2.18000E-001	-3.06029E-004	11	...........
	199	40	2.20097E-001	1.03157E-001	0.00000E+000	2.19000E-001	-3.05103E-004	11	...........
	200	40.2	2.21108E-001	1.03139E-001	0.00000E+000	2.20000E-001	-2.93811E-004	11	...........
	201	40.4	2.22100E-001	1.03302E-001	0.00000E+000	2.21000E-001	-2.97736E-004	11	...........
	202	40.6	2.23093E-001	1.03348E-001	0.00000E+000	2.22000E-001	-3.08395E-004	11	...........
	203	40.8	2.24088E-001	1.03334E-001	0.00000E+000	2.23000E-001	-3.08012E-004	11	...........
	204	41	2.25093E-001	1.03332E-001	0.00000E+000	2.24000E-001	-2.92678E-004	11	...........
	205	41.2	2.26069E-001	1.03384E-001	0.00000E+000	2.25000E-001	-2.94478E-004	11	...........
	206	41.4	2.27091E-001	1.03353E-001	0.00000E+000	2.26000E-001	-3.12779E-004	11	...........
	207	41.6	2.28072E-001	1.03398E-001	0.00000E+000	2.27000E-001	-3.07362E-004	11	...........
	208	41.8	2.29081E-001	1.03388E-001	0.00000E+000	2.28000E-001	-2.98045E-004	11	...........
	209	42	2.30072E-001	1.03449E-001	0.00000E+000	2.29000E-001	-2.97770E-004	11	...........
	210	42.2	2.31097E-001	1.03356E-001	0.00000E+000	2.30000E-001	-3.10512E-004	11	...........
	211	42.4	2.32108E-001	1.03422E-001	0.00000E+000	2.31000E-001	-3.08162E-004	11	...........
	212	42.6	2.33105E-001	1.03390E-001	0.00000E+000	2.32000E-001	-2.93269E-004	11	...........
	213	42.8	2.34084E-001	1.03340E-001	0.00000E+000	2.33000E-001	-2.92861E-004	11	...........
	214	43	2.35099E-001	1.03404E-001	0.00000E+000	2.34000E-001	-3.09779E-004	11	...........
	215	43.2	2.36087E-001	1.03465E-001	0.00000E+000	2.35000E-001	-3.05145E-004	11	...........
	216	43.4	2.37087E-001	1.03390E-001	0.00000E+000	2.36000E-001	-2.94961E-004	11	...........
	217	43.6	2.38086E-001	1.03472E-001	0.00000E+000	2.37000E-001	-2.95494E-004	11	...........
	218	43.8	2.39079E-001	1.03499E-001	0.00000E+000	2.38000E-001	-3.10104E-004	11	...........
	219	44	2.40076E-001	1.03472E-001	0.00000E+000	2.39000E-001	-3.04395E-004	11	...........
	220	44.2	2.41075E-001	1.03502E-001	0.00000E+000	2.40000E-001	-2.98861E-004	11	...........
	221	44.4	2.42065E-001	1.03558E-001	0.00000E+000	2.41000E-001	-2.99986E-004	11	...........
	222	44.6	2.43089E-001	1.03566E-001	0.00000E+000	2.42000E-001	-3.11054E-004	11	...........
	223	44.8	2.44059E-001	1.03519E-001	0.00000E+000	2.43000E-001	-3.30264E-004	11	...........
	224	45	2.45075E-001	1.03512E-001	0.00000E+000	2.44000E-001	-3.06587E-004	11	...........
	225	45.2	2.46070E-001	1.03575E-001	0.00000E+000	2.45000E-001	-3.01628E-004	11	...........
	226	45.4	2.47044E-001	1.03608E-001	0.00000E+000	2.46000E-001	-3.10312E-004	11	...........
	227	45.6	2.48054E-001	1.03764E-001	0.00000E+000	2.47000E-001	-3.08229E-004	11	...........
	228	45.8	2.49043E-001	1.03680E-001	0.00000E+000	2.48000E-001	-2.99820E-004	11	...........
	229	46	2.50031E-001	1.03645E-001	0.00000E+000	2.49000E-001	-2.92953E-004	11	...........
	230	46.2	2.51051E-001	1.03742E-001	0.00000E+000	2.50000E-001	-3.09129E-004	11	...........
	231	46.4	2.52037E-001	1.03738E-001	0.00000E+000	2.51000E-001	-3.11021E-004	11	...........
	232	46.6	2.53042E-001	1.03726E-001	0.00000E+000	2.52000E-001	-2.97761E-004	11	...........
	233	46.8	2.54032E-001	1.03773E-001	0.00000E+000	2.53000E-001	-2.95128E-004	11	...........
	234	47	2.55027E-001	1.03790E-001	0.00000E+000	2.54000E-001	-3.08804E-004	11	...........
	235	47.2	2.56056E-001	1.03917E-001	0.00000E+000	2.55000E-001	-3.06945E-004	11	...........
	236	47.4	2.57064E-001	1.03792E-001	0.00000E+000	2.56000E-001	-2.97211E-004	11	...........
	237	47.6	2.58057E-001	1.03849E-001	0.00000E+000	2.57000E-001	-2.93678E-004	11	...........
	238	47.8	2.59064E-001	1.03828E-001	0.00000E+000	2.58000E-001	-3.09770E-004	11	...........
	239	48	2.60051E-001	1.03801E-001	0.00000E+000	2.59000E-001	-3.08587E-004	11	...........
	240	48.2	2.61057E-001	1.03863E-001	0.00000E+000	2.60000E-001	-2.96503E-004	11	...........
	241	48.4	2.62056E-001	1.03913E-001	0.00000E+000	2.61000E-001	-2.96003E-004	11	...........
	242	48.6	2.63046E-001	1.03838E-001	0.00000E+000	2.62000E-001	-3.12429E-004	11	...........
	243	48.8	2.64046E-001	1.03880E-001	0.00000E+000	2.63000E-001	-3.08279E-004	11	...........
	244	49	2.65041E-001	1.03884E-001	0.00000E+000	2.64000E-001	-3.00411E-004	11	...........
	245	49.2	2.66034E-001	1.03892E-001	0.00000E+000	2.65000E-001	-2.95086E-004	11	...........
	246	49.4	2.67034E-001	1.03944E-001	0.00000E+000	2.66000E-001	-3.11571E-004	11	...........
	247	49.6	2.68033E-001	1.03995E-001	0.00000E+000	2.67000E-001	-3.20104E-004	11	...........
	248	49.8	2.69037E-001	1.03934E-001	0.00000E+000	2.68000E-001	-3.15829E-004	11	...........
	249	50	2.70036E-001	1.04036E-001	0.00000E+000	2.69000E-001	-3.12846E-004	11	...........
	250	50.2	2.71006E-001	1.04020E-001	0.00000E+000	2.70000E-001	-3.14362E-004	11	...........
	251	50.4	2.72019E-001	1.03988E-001	0.00000E+000	2.71000E-001	-3.10429E-004	11	...........
	252	50.6	2.73004E-001	1.04067E-001	0.00000E+000	2.72000E-001	-3.04412E-004	11	...........
	253	50.8	2.74004E-001	1.04151E-001	0.00000E+000	2.73000E-001	-2.92428E-004	11	...........
	254	51	2.75011E-001	1.04206E-001	0.00000E+000	2.74000E-001	-3.08120E-004	11	...........
	255	51.2	2.76007E-001	1.04123E-001	0.00000E+000	2.75000E-001	-3.10179E-004	11	...........
	256	51.4	2.77008E-001	1.04087E-001	0.00000E+000	2.76000E-001	-3.01245E-004	11	...........
	257	51.6	2.78000E-001	1.04187E-001	0.00000E+000	2.77000E-001	-2.93419E-004	11	...........
	258	51.8	2.78981E-001	1.04266E-001	0.00000E+000	2.78000E-001	-3.05287E-004	11	...........
	259	52	2.79999E-001	1.04339E-001	0.00000E+000	2.79000E-001	-3.10937E-004	11	...........
	260	52.2	2.80985E-001	1.04290E-001	0.00000E+000	2.80000E-001	-3.02645E-004	11	...........
	261	52.4	2.82002E-001	1.04252E-001	0.00000E+000	2.81000E-001	-2.91778E-004	11	...........
	262	52.6	2.83023E-001	1.04287E-001	0.00000E+000	2.82000E-001	-3.08437E-004	11	...........
	263	52.8	2.84012E-001	1.04306E-001	0.00000E+000	2.83000E-001	-3.11079E-004	11	...........
	264	53	2.85004E-001	1.04174E-001	0.00000E+000	2.84000E-001	-2.98303E-004	11	...........
	265	53.2	2.86009E-001	1.04322E-001	0.00000E+000	2.85000E-001	-2.94528E-004	11	...........
	266	53.4	2.87001E-001	1.04385E-001	0.00000E+000	2.86000E-001	-3.10037E-004	11	...........
	267	53.6	2.88011E-001	1.04418E-001	0.00000E+000	2.87000E-001	-3.06687E-004	11	...........
	268	53.8	2.88994E-001	1.04373E-001	0.00000E+000	2.88000E-001	-3.03553E-004	11	...........
	269	54	2.89995E-001	1.04418E-001	0.00000E+000	2.89000E-001	-2.92378E-004	11	...........
	270	54.2	2.90992E-001	1.04399E-001	0.00000E+000	2.90000E-001	-3.07412E-004	11	...........
	271	54.4	2.91996E-001	1.04495E-001	0.00000E+000	2.91000E-001	-3.17571E-004	11	...........
	272	54.6	2.92994E-001	1.04457E-001	0.00000E+000	2.92000E-001	-3.08279E-004	11	...........
	273	54.8	2.93990E-001	1.04534E-001	0.00000E+000	2.93000E-001	-3.04145E-004	11	...........
	274	55	2.94953E-001	1.04498E-001	0.00000E+000	2.94000E-001	-3.29347E-004	11	...........
	275	55.2	2.95985E-001	1.04535E-001	0.00000E+000	2.95000E-001	-3.22013E-004	11	...........
	276	55.4	2.96972E-001	1.04484E-001	0.00000E+000	2.96000E-001	-3.13462E-004	11	...........
	277	55.6	2.97980E-001	1.04500E-001	0.00000E+000	2.97000E-001	-2.96036E-004	11	...........
	278	55.8	2.98974E-001	1.04574E-001	0.00000E+000	2.98000E-001	-3.09795E-004	11	...........
	279	56	2.99961E-001	1.04643E-001	0.00000E+000	2.99000E-001	-3.16488E-004	11	...........
	280	56.2	3.00964E-001	1.04573E-001	0.00000E+000	3.00000E-001	-3.03112E-004	11	...........
	281	56.4	3.01970E-001	1.04714E-001	0.00000E+000	3.01000E-001	-2.96095E-004	11	...........
	282	56.6	3.02935E-001	1.04657E-001	0.00000E+000	3.02000E-001	-3.02170E-004	11	...........
	283	56.8	3.03960E-001	1.04646E-001	0.00000E+000	3.03000E-001	-3.10404E-004	11	...........
	284	57	3.04950E-001	1.04707E-001	0.00000E+000	3.04000E-001	-3.07387E-004	11	...........
	285	57.2	3.05959E-001	1.04682E-001	0.00000E+000	3.05000E-001	-2.92853E-004	11	...........
	286	57.4	3.06955E-001	1.04772E-001	0.00000E+000	3.06000E-001	-3.03387E-004	11	...........
	287	57.6	3.07974E-001	1.04750E-001	0.00000E+000	3.07000E-001	-3.14546E-004	11	...........
	288	57.8	3.08980E-001	1.04688E-001	0.00000E+000	3.08000E-001	-3.03645E-004	11	...........
	289	58	3.09980E-001	1.04778E-001	0.00000E+000	3.09000E-001	-2.94019E-004	11	...........
	290	58.2	3.10953E-001	1.04710E-001	0.00000E+000	3.10000E-001	-3.03578E-004	11	...........
	291	58.4	3.11965E-001	1.04759E-001	0.00000E+000	3.11000E-001	-3.09387E-004	11	...........
	292	58.6	3.12953E-001	1.04869E-001	0.00000E+000	3.12000E-001	-3.04628E-004	11	...........
	293	58.8	3.13956E-001	1.04802E-001	0.00000E+000	3.13000E-001	-2.92278E-004	11	...........
	294	59	3.14954E-001	1.04884E-001	0.00000E+000	3.14000E-001	-3.04287E-004	11	...........
	295	59.2	3.15959E-001	1.04856E-001	0.00000E+000	3.15000E-001	-3.14787E-004	11	...........
	296	59.4	3.16952E-001	1.04840E-001	0.00000E+000	3.16000E-001	-3.05470E-004	11	...........
	297	59.6	3.17952E-001	1.05011E-001	0.00000E+000	3.17000E-001	-3.00945E-004	11	...........
	298	59.8	3.18949E-001	1.05009E-001	0.00000E+000	3.18000E-001	-3.12946E-004	11	...........
	299	60	3.19962E-001	1.05088E-001	0.00000E+000	3.19000E-001	-3.17021E-004	11	...........
	300	60.2	3.20938E-001	1.04921E-001	0.00000E+000	3.20000E-001	-3.22205E-004	11	...........
	301	60.4	3.21961E-001	1.04979E-001	0.00000E+000	3.21000E-001	-2.97586E-004	11	...........
	302	60.6	3.22946E-001	1.05006E-001	0.00000E+000	3.22000E-001	-3.04495E-004	11	...........
	303	60.8	3.23937E-001	1.05076E-001	0.00000E+000	3.23000E-001	-3.12704E-004	11	...........
	304	61	3.24933E-001	1.05081E-001	0.00000E+000	3.24000E-001	-3.05662E-004	11	...........
	305	61.2	3.25940E-001	1.05174E-001	0.00000E+000	3.25000E-001	-2.92619E-004	11	...........
	306	61.4	3.26908E-001	1.05124E-001	0.00000E+000	3.26000E-001	-2.98361E-004	11	...........
	307	61.6	3.27939E-001	1.05179E-001	0.00000E+000	3.27000E-001	-3.10471E-004	11	...........
	308	61.8	3.28912E-001	1.05155E-001	0.00000E+000	3.28000E-001	-3.04628E-004	11	...........
	309	62	3.29925E-001	1.05179E-001	0.00000E+000	3.29000E-001	-2.95436E-004	11	...........
	310	62.2	3.30919E-001	1.05246E-001	0.00000E+000	3.30000E-001	-3.03028E-004	11	...........
	311	62.4	3.31917E-001	1.05263E-001	0.00000E+000	3.31000E-001	-3.11154E-004	11	...........
	312	62.6	3.32922E-001	1.05116E-001	0.00000E+000	3.32000E-001	-3.04228E-004	11	...........
	313	62.8	3.33942E-001	1.05173E-001	0.00000E+000	3.33000E-001	-2.92678E-004	11	...........
	314	63	3.34921E-001	1.05181E-001	0.00000E+000	3.34000E-001	-2.99920E-004	11	...........
	315	63.2	3.35938E-001	1.05172E-001	0.00000E+000	3.35000E-001	-3.08820E-004	11	...........
	316	63.4	3.36920E-001	1.05192E-001	0.00000E+000	3.36000E-001	-3.05137E-004	11	...........
	317	63.6	3.37927E-001	1.05250E-001	0.00000E+000	3.37000E-001	-2.94386E-004	11	...........
	318	63.8	3.38925E-001	1.05318E-001	0.00000E+000	3.38000E-001	-3.02178E-004	11	...........
	319	64	3.39913E-001	1.05310E-001	0.00000E+000	3.39000E-001	-3.15004E-004	11	...........
	320	64.2	3.40910E-001	1.05272E-001	0.00000E+000	3.40000E-001	-3.06470E-004	11	...........
	321	64.4	3.41912E-001	1.05404E-001	0.00000E+000	3.41000E-001	-2.96053E-004	11	...........
	322	64.6	3.42905E-001	1.05427E-001	0.00000E+000	3.42000E-001	-3.02303E-004	11	...........
	323	64.8	3.43917E-001	1.05522E-001	0.00000E+000	3.43000E-001	-3.11554E-004	11	...........
	324	65	3.44907E-001	1.05400E-001	0.00000E+000	3.44000E-001	-3.16446E-004	11	...........
	325	65.2	3.45915E-001	1.05424E-001	0.00000E+000	3.45000E-001	-3.13037E-004	11	...........
	326	65.4	3.46910E-001	1.05443E-001	0.00000E+000	3.46000E-001	-3.21155E-004	11	...........
	327	65.6	3.47902E-001	1.05491E-001	0.00000E+000	3.47000E-001	-3.23405E-004	11	...........
	328	65.8	3.48900E-001	1.05478E-001	0.00000E+000	3.48000E-001	-3.10179E-004	11	...........
	329	66	3.49912E-001	1.05645E-001	0.00000E+000	3.49000E-001	-3.01370E-004	11	...........
	330	66.2	3.50871E-001	1.05614E-001	0.00000E+000	3.50000E-001	-2.98445E-004	11	...........
	331	66.4	3.51891E-001	1.05715E-001	0.00000E+000	3.51000E-001	-3.10879E-004	11	...........
	332	66.6	3.52877E-001	1.05624E-001	0.00000E+000	3.52000E-001	-3.10737E-004	11	...........
	333	66.8	3.53897E-001	1.05627E-001	0.00000E+000	3.53000E-001	-2.96911E-004	11	...........
	334	67	3.54887E-001	1.05614E-001	0.00000E+000	3.54000E-001	-3.00703E-004	11	...........
	335	67.2	3.55876E-001	1.05688E-001	0.00000E+000	3.55000E-001	-3.11204E-004	11	...........
	336	67.4	3.56871E-001	1.05701E-001	0.00000E+000	3.56000E-001	-3.07187E-004	11	...........
	337	67.6	3.57878E-001	1.05801E-001	0.00000E+000	3.57000E-001	-2.98220E-004	11	...........
	338	67.8	3.58875E-001	1.05746E-001	0.00000E+000	3.58000E-001	-2.97670E-004	11	...........
	339	68	3.59916E-001	1.05830E-001	0.00000E+000	3.59000E-001	-3.08995E-004	11	...........
	340	68.2	3.60903E-001	1.05763E-001	0.00000E+000	3.60000E-001	-3.10037E-004	11	...........
	341	68.4	3.61904E-001	1.05699E-001	0.00000E+000	3.61000E-001	-2.95794E-004	11	...........
	342	68.6	3.62893E-001	1.05673E-001	0.00000E+000	3.62000E-001	-3.01137E-004	11	...........
	343	68.8	3.63887E-001	1.05777E-001	0.00000E+000	3.63000E-001	-3.14771E-004	11	...........
	344	69	3.64885E-001	1.05682E-001	0.00000E+000	3.64000E-001	-3.09604E-004	11	...........
	345	69.2	3.65882E-001	1.05787E-001	0.00000E+000	3.65000E-001	-2.99136E-004	11	...........
	346	69.4	3.66872E-001	1.05784E-001	0.00000E+000	3.66000E-001	-3.00736E-004	11	...........
	347	69.6	3.67882E-001	1.05878E-001	0.00000E+000	3.67000E-001	-3.11045E-004	11	...........
	348	69.8	3.68874E-001	1.05877E-001	0.00000E+000	3.68000E-001	-3.15554E-004	11	...........
	349	70	3.69873E-001	1.05915E-001	0.00000E+000	3.69000E-001	-3.03878E-004	11	...........
	350	70.2	3.70868E-001	1.05922E-001	0.00000E+000	3.70000E-001	-3.08729E-004	11	...........
	351	70.4	3.71847E-001	1.05965E-001	0.00000E+000	3.71000E-001	-3.30888E-004	11	...........
	352	70.6	3.72862E-001	1.05877E-001	0.00000E+000	3.72000E-001	-3.18688E-004	11	...........
	353	70.8	3.73863E-001	1.05972E-001	0.00000E+000	3.73000E-001	-3.06353E-004	11	...........
	354	71	3.74840E-001	1.05984E-001	0.00000E+000	3.74000E-001	-2.94703E-004	11	...........
	355	71.2	3.75860E-001	1.06082E-001	0.00000E+000	3.75000E-001	-3.11037E-004	11	...........
	356	71.4	3.76845E-001	1.06054E-001	0.00000E+000	3.76000E-001	-3.10895E-004	11	...........
	357	71.6	3.77859E-001	1.06074E-001	0.00000E+000	3.77000E-001	-2.98803E-004	11	...........
	358	71.8	3.78850E-001	1.06143E-001	0.00000E+000	3.78000E-001	-2.97803E-004	11	...........
	359	72	3.79831E-001	1.06157E-001	0.00000E+000	3.79000E-001	-3.12062E-004	11	...........
	360	72.2	3.80835E-001	1.06165E-001	0.00000E+000	3.80000E-001	-3.09387E-004	11	...........
	361	72.4	3.81837E-001	1.06338E-001	0.00000E+000	3.81000E-001	-3.01412E-004	11	...........
	362	72.6	3.82822E-001	1.06234E-001	0.00000E+000	3.82000E-001	-2.94844E-004	11	...........
	363	72.8	3.83844E-001	1.06266E-001	0.00000E+000	3.83000E-001	-3.08554E-004	11	...........
